labels,classes,predictions,time
Sad,5,"[0.064404   0.08031741 0.08534129 0.14653489 0.12099551 0.46650785
 0.03589906]",2021-05-04 23:21:27.620799
Neutral,4,"[0.02548371 0.08862625 0.15117164 0.18236136 0.33801526 0.19655597
 0.01778578]",2021-05-04 23:21:27.692945
Sad,5,"[0.04236102 0.12093103 0.15065087 0.15031567 0.18694668 0.33562994
 0.0131648 ]",2021-05-04 23:21:27.774732
Sad,5,"[0.04610829 0.05855973 0.23325391 0.10991303 0.22566555 0.3170396
 0.00945989]",2021-05-04 23:21:27.855742
Sad,5,"[0.03006687 0.06436031 0.18130079 0.10045075 0.14395753 0.46935892
 0.01050482]",2021-05-04 23:21:27.930519
Sad,5,"[0.03799527 0.03999202 0.11111024 0.14276889 0.1767467  0.4655106
 0.02587633]",2021-05-04 23:21:28.005800
Sad,5,"[0.06332017 0.05793    0.1104226  0.14573503 0.13523751 0.446502
 0.04085266]",2021-05-04 23:21:28.092790
Sad,5,"[0.03055417 0.03413988 0.06610293 0.34373796 0.04355613 0.3933385
 0.08857043]",2021-05-04 23:21:28.160435
Sad,5,"[0.03541527 0.01535893 0.07897854 0.22941571 0.19636858 0.42283177
 0.0216311 ]",2021-05-04 23:21:28.236025
Sad,5,"[0.05100146 0.04745777 0.16912724 0.09545953 0.20623985 0.40341592
 0.02729822]",2021-05-04 23:21:28.308029
Sad,5,"[0.05099027 0.02000346 0.09943185 0.15980008 0.18875031 0.4513214
 0.02970258]",2021-05-04 23:21:28.384301
Sad,5,"[0.05027764 0.11813402 0.18820383 0.09086003 0.23007323 0.31407756
 0.00837363]",2021-05-04 23:21:28.463819
Sad,5,"[0.03351791 0.03190546 0.04300752 0.17404675 0.12536146 0.5693999
 0.02276107]",2021-05-04 23:21:28.546780
Sad,5,"[0.05088143 0.10142057 0.16733715 0.10974715 0.23070508 0.3315834
 0.00832519]",2021-05-04 23:21:28.622789
Sad,5,"[0.03610862 0.09013233 0.20016317 0.18789122 0.15883741 0.31557533
 0.01129201]",2021-05-04 23:21:28.696234
Sad,5,"[0.04489131 0.02660523 0.09357274 0.20294672 0.13077098 0.46041012
 0.04080289]",2021-05-04 23:21:28.769275
Sad,5,"[0.04024531 0.03616353 0.1679211  0.15330048 0.17871048 0.4085297
 0.01512949]",2021-05-04 23:21:28.839809
Sad,5,"[0.04738775 0.07289207 0.15580234 0.11762289 0.1944832  0.39417088
 0.01764091]",2021-05-04 23:21:28.920311
Happy,3,"[0.02394035 0.02599397 0.12352426 0.44381806 0.12811957 0.2069092
 0.04769451]",2021-05-04 23:21:29.006316
Happy,3,"[0.0197272  0.06078526 0.11141068 0.39923742 0.1280477  0.25552708
 0.0252646 ]",2021-05-04 23:21:29.076095
Neutral,4,"[3.4313504e-02 9.5407726e-05 3.7331489e-01 6.4091392e-02 4.2691407e-01
 9.5158204e-02 6.1125122e-03]",2021-05-04 23:21:32.058051
Neutral,4,"[0.06762607 0.00194164 0.23325747 0.04793886 0.4290723  0.17273936
 0.04742428]",2021-05-04 23:21:32.255940
Neutral,4,"[0.05011672 0.00085017 0.2101962  0.11619054 0.4872201  0.12449864
 0.01092764]",2021-05-04 23:21:32.341793
Neutral,4,"[0.12131439 0.00747831 0.17826341 0.08965184 0.44524267 0.11520481
 0.0428445 ]",2021-05-04 23:21:32.418623
Neutral,4,"[0.08928894 0.00716456 0.10647585 0.10353354 0.55711263 0.10483294
 0.03159156]",2021-05-04 23:21:32.491916
Happy,3,"[0.11978983 0.08252531 0.1712626  0.2238581  0.19505265 0.16317406
 0.04433736]",2021-05-04 23:21:32.568934
Fearful,2,"[0.09184085 0.07438764 0.29757836 0.10677226 0.25020745 0.15064117
 0.02857228]",2021-05-04 23:21:32.654949
Fearful,2,"[0.08429219 0.09694595 0.28758898 0.09533253 0.27569792 0.13036804
 0.02977436]",2021-05-04 23:21:32.734595
Neutral,4,"[0.06304667 0.06100936 0.27593943 0.13314983 0.31225199 0.11837923
 0.03622343]",2021-05-04 23:21:32.810599
Neutral,4,"[0.07558298 0.07848203 0.19745468 0.12323284 0.36990216 0.11723381
 0.03811144]",2021-05-04 23:21:32.892943
Neutral,4,"[0.07973453 0.08592789 0.25728405 0.11525823 0.30341387 0.12632741
 0.03205407]",2021-05-04 23:21:32.964174
Neutral,4,"[0.07031292 0.02745119 0.20347047 0.1930139  0.30051395 0.15176216
 0.0534754 ]",2021-05-04 23:21:33.043566
Neutral,4,"[0.09975729 0.14282635 0.1937066  0.08738809 0.33337662 0.12485351
 0.01809147]",2021-05-04 23:21:33.124579
Neutral,4,"[0.04509933 0.01992714 0.11633287 0.09639929 0.5152589  0.1967308
 0.01025167]",2021-05-04 23:21:33.194040
Neutral,4,"[0.07693915 0.07528901 0.14173433 0.10688295 0.41808033 0.16981803
 0.01125614]",2021-05-04 23:21:33.263058
Neutral,4,"[0.0594767  0.05432091 0.09938972 0.08338091 0.42013717 0.27251336
 0.01078125]",2021-05-04 23:21:33.349071
Neutral,4,"[0.05587939 0.04416326 0.09912027 0.11990327 0.4190774  0.25179607
 0.0100603 ]",2021-05-04 23:21:33.415043
Neutral,4,"[0.02297315 0.00832523 0.07332869 0.10010707 0.5965041  0.19215637
 0.00660542]",2021-05-04 23:21:33.497484
Neutral,4,"[0.03127494 0.0421688  0.10043717 0.16294013 0.44404677 0.21054365
 0.00858851]",2021-05-04 23:21:33.578006
Neutral,4,"[0.02093449 0.10087248 0.13545904 0.06548648 0.43720898 0.23062722
 0.00941134]",2021-05-04 23:21:33.648741
Neutral,4,"[0.04013567 0.0224101  0.12051676 0.1157764  0.43784508 0.25506055
 0.00825546]",2021-05-04 23:21:33.727826
Sad,5,"[0.05302701 0.05466918 0.17015524 0.13991591 0.27074283 0.30223656
 0.00925323]",2021-05-04 23:21:33.801798
Sad,5,"[0.03612298 0.10922731 0.1664816  0.13376303 0.19927688 0.3429935
 0.01213466]",2021-05-04 23:21:33.874465
Sad,5,"[0.0440396  0.12281298 0.14597005 0.07800442 0.2369855  0.3632945
 0.00889297]",2021-05-04 23:21:33.952151
Neutral,4,"[0.02795538 0.05301902 0.20536707 0.0399939  0.44925755 0.2197913
 0.00461571]",2021-05-04 23:21:34.036832
Neutral,4,"[0.02613124 0.01693491 0.11655167 0.07104767 0.53988206 0.22574835
 0.00370418]",2021-05-04 23:21:34.102975
Neutral,4,"[0.02725272 0.01621496 0.15535353 0.06267033 0.5207996  0.19485068
 0.02285824]",2021-05-04 23:21:34.180886
Sad,5,"[0.03340742 0.13692696 0.17446837 0.09050287 0.25224552 0.30038658
 0.01206219]",2021-05-04 23:21:34.257081
Neutral,4,"[0.03340867 0.03686879 0.12226862 0.08990186 0.51373154 0.19702567
 0.00679481]",2021-05-04 23:21:34.325702
Neutral,4,"[0.04267472 0.03239374 0.12824477 0.05713822 0.46617395 0.26875138
 0.00462331]",2021-05-04 23:21:34.410563
Neutral,4,"[0.02153021 0.01738495 0.16474767 0.04225915 0.5668779  0.18032283
 0.00687727]",2021-05-04 23:21:34.490566
Neutral,4,"[0.03877242 0.02834392 0.32330245 0.02410513 0.432516   0.13903704
 0.013923  ]",2021-05-04 23:21:34.570284
Neutral,4,"[0.02641448 0.00889055 0.20376752 0.04451576 0.63027567 0.0784571
 0.00767895]",2021-05-04 23:21:34.642969
Neutral,4,"[0.07957684 0.02503872 0.19157007 0.07064711 0.3966342  0.22487685
 0.0116562 ]",2021-05-04 23:21:34.722705
Sad,5,"[0.09039786 0.0275521  0.15590288 0.04368556 0.28720075 0.38454476
 0.01071611]",2021-05-04 23:21:34.798713
Sad,5,"[0.11197282 0.02034425 0.12021052 0.05773828 0.28331015 0.39325887
 0.01316513]",2021-05-04 23:21:34.871428
Neutral,4,"[0.18521993 0.05748893 0.14552547 0.03499673 0.28564662 0.28200272
 0.00911953]",2021-05-04 23:21:34.955034
Neutral,4,"[0.10167354 0.00532136 0.10572252 0.02119987 0.53972757 0.22403248
 0.00232271]",2021-05-04 23:21:35.027042
Neutral,4,"[0.11914356 0.01362594 0.10133523 0.06092086 0.39583305 0.30431142
 0.00482991]",2021-05-04 23:21:35.109716
Neutral,4,"[0.14931165 0.01069807 0.09044459 0.06551363 0.3482194  0.33157673
 0.00423591]",2021-05-04 23:21:35.186731
Neutral,4,"[0.15824637 0.01630747 0.08725332 0.08200924 0.38436508 0.2656702
 0.00614827]",2021-05-04 23:21:35.258737
Neutral,4,"[0.1158466  0.01211721 0.12111198 0.0832235  0.47990847 0.18197168
 0.00582062]",2021-05-04 23:21:35.341386
Neutral,4,"[0.10351655 0.0055108  0.08130413 0.06224626 0.39994633 0.34485132
 0.00262467]",2021-05-04 23:21:35.424408
Sad,5,"[0.1835343  0.01808417 0.0660255  0.07432195 0.251379   0.40089488
 0.00576028]",2021-05-04 23:21:35.495885
Neutral,4,"[0.05296814 0.00577324 0.12434203 0.03022185 0.5717096  0.20535058
 0.0096345 ]",2021-05-04 23:21:35.571782
Neutral,4,"[0.06608424 0.01053425 0.10537856 0.0848463  0.50489    0.21582443
 0.01244225]",2021-05-04 23:21:35.644787
Neutral,4,"[0.0634542  0.00641855 0.07246191 0.07711778 0.6147955  0.15703459
 0.00871751]",2021-05-04 23:21:35.718471
Neutral,4,"[0.15799698 0.02678889 0.07696144 0.1193124  0.31515554 0.29439515
 0.00938956]",2021-05-04 23:21:35.791355
Neutral,4,"[0.09871035 0.01280311 0.09628001 0.09325401 0.46364713 0.22774328
 0.00756216]",2021-05-04 23:21:35.876785
Neutral,4,"[0.10673871 0.00903801 0.09716009 0.05043022 0.48813105 0.2449816
 0.00352024]",2021-05-04 23:21:35.945799
Neutral,4,"[0.07396206 0.00425741 0.09297863 0.07417867 0.521865   0.22880645
 0.00395171]",2021-05-04 23:21:36.023812
Neutral,4,"[0.09485723 0.00824448 0.08596496 0.09781932 0.49319187 0.2149563
 0.00496579]",2021-05-04 23:21:36.111781
Neutral,4,"[0.02996438 0.0016327  0.0508303  0.07408141 0.5746071  0.26573914
 0.00314495]",2021-05-04 23:21:36.180474
Neutral,4,"[0.0419332  0.00562624 0.0633108  0.07383322 0.56584257 0.24557205
 0.00388194]",2021-05-04 23:21:36.264329
Neutral,4,"[0.03132904 0.00364164 0.06841047 0.05265545 0.59891003 0.24086228
 0.00419106]",2021-05-04 23:21:36.331842
Neutral,4,"[0.11660332 0.01396804 0.13848391 0.033759   0.38483447 0.30862412
 0.00372714]",2021-05-04 23:21:36.400325
Neutral,4,"[0.05256528 0.01925675 0.12859002 0.03522867 0.4848787  0.27260917
 0.00687136]",2021-05-04 23:21:36.482423
Neutral,4,"[0.04945082 0.01249298 0.07214702 0.05407164 0.4779728  0.32892162
 0.00494314]",2021-05-04 23:21:36.562285
Sad,5,"[0.08584789 0.03465172 0.11050799 0.04427207 0.23824117 0.48255318
 0.00392601]",2021-05-04 23:21:36.640088
Neutral,4,"[0.02688356 0.00912081 0.06717883 0.06675771 0.4863829  0.34008896
 0.00358722]",2021-05-04 23:21:36.718539
Sad,5,"[0.08906577 0.02619979 0.07455989 0.05017932 0.19635864 0.55885226
 0.00478431]",2021-05-04 23:21:36.804549
Neutral,4,"[0.02079784 0.01528469 0.12302114 0.05100624 0.5503056  0.2306172
 0.00896719]",2021-05-04 23:21:36.871048
Neutral,4,"[0.01471336 0.00236764 0.07496819 0.05047045 0.7023531  0.14992768
 0.00519949]",2021-05-04 23:21:36.952066
Neutral,4,"[0.03614004 0.00537151 0.04438445 0.06479297 0.44097406 0.40530866
 0.00302838]",2021-05-04 23:21:37.035383
Neutral,4,"[0.04086049 0.0276701  0.1104702  0.12139574 0.3571204  0.32922912
 0.01325394]",2021-05-04 23:21:37.101910
Neutral,4,"[0.04787117 0.02433666 0.11133395 0.0594248  0.39656943 0.3507148
 0.00974922]",2021-05-04 23:21:37.348360
Neutral,4,"[0.0434676  0.03742849 0.12411489 0.06049589 0.45517966 0.27232766
 0.00698572]",2021-05-04 23:21:37.429142
Neutral,4,"[0.06092629 0.03271241 0.11655977 0.04869982 0.3995367  0.33373803
 0.00782697]",2021-05-04 23:21:37.508646
Neutral,4,"[0.04683378 0.01317641 0.08671902 0.03926355 0.4392266  0.37069908
 0.00408159]",2021-05-04 23:21:37.585902
Neutral,4,"[0.02971661 0.0028792  0.05070312 0.05049453 0.5238027  0.33911178
 0.00329208]",2021-05-04 23:21:37.674699
Neutral,4,"[0.07343832 0.02980137 0.14106132 0.05435232 0.43124124 0.2660897
 0.00401579]",2021-05-04 23:21:37.744703
Sad,5,"[0.05123013 0.01138294 0.10071581 0.02992104 0.3936958  0.4093157
 0.00373859]",2021-05-04 23:21:37.818696
Neutral,4,"[0.0575487  0.04476099 0.16476329 0.07114782 0.3521941  0.30023342
 0.00935157]",2021-05-04 23:21:37.907030
Neutral,4,"[0.04280072 0.02510438 0.11999731 0.05703952 0.38991356 0.35778943
 0.00735511]",2021-05-04 23:21:37.971048
Sad,5,"[0.14093101 0.07066756 0.17829937 0.05009755 0.24718985 0.3086827
 0.00413197]",2021-05-04 23:21:38.054041
Sad,5,"[0.05423934 0.00663087 0.09716275 0.03452606 0.40109393 0.40290308
 0.00344397]",2021-05-04 23:21:38.135902
Sad,5,"[0.03637117 0.02897148 0.09518978 0.07903088 0.33444774 0.41951963
 0.00646926]",2021-05-04 23:21:38.209065
Sad,5,"[0.09223115 0.033759   0.14711063 0.04451581 0.28328738 0.39048153
 0.00861446]",2021-05-04 23:21:38.285992
Sad,5,"[0.10230163 0.09250368 0.17106485 0.05463208 0.2483628  0.3253672
 0.0057677 ]",2021-05-04 23:21:38.370827
Sad,5,"[0.12695092 0.07292455 0.10416109 0.05883542 0.21299653 0.4201746
 0.00395677]",2021-05-04 23:21:38.442835
Neutral,4,"[0.06008993 0.02490022 0.21701042 0.05024724 0.41800708 0.22305313
 0.00669192]",2021-05-04 23:21:38.524428
Sad,5,"[0.09198764 0.07426689 0.12831637 0.07883732 0.27267918 0.34681377
 0.00709885]",2021-05-04 23:21:38.614434
Sad,5,"[0.09430473 0.09415404 0.11289483 0.03681826 0.14388527 0.5124449
 0.00549808]",2021-05-04 23:21:38.678230
Sad,5,"[0.0912573  0.15226477 0.10107117 0.08113924 0.10197271 0.45845667
 0.01383812]",2021-05-04 23:21:38.759793
Sad,5,"[0.07375773 0.03817754 0.17733063 0.05405266 0.2937301  0.3568968
 0.00605454]",2021-05-04 23:21:38.843800
Sad,5,"[0.10305395 0.09905187 0.11363452 0.05430773 0.17064625 0.45197996
 0.00732571]",2021-05-04 23:21:38.911807
Sad,5,"[0.08458415 0.06568453 0.17084336 0.05791107 0.21866868 0.39640543
 0.00590276]",2021-05-04 23:21:38.994640
Sad,5,"[0.10329035 0.08261597 0.1621061  0.06450105 0.21570808 0.36683932
 0.00493912]",2021-05-04 23:21:39.074540
Sad,5,"[0.08668482 0.10551906 0.14201775 0.07043539 0.18748838 0.4024686
 0.00538605]",2021-05-04 23:21:39.145555
Neutral,4,"[0.04805734 0.03173218 0.24551389 0.05490523 0.34313726 0.26787922
 0.00877491]",2021-05-04 23:21:39.228444
Neutral,4,"[0.09126983 0.06291457 0.22153692 0.06746884 0.3111429  0.24093667
 0.00473038]",2021-05-04 23:21:39.314879
Sad,5,"[0.04480745 0.04859961 0.14544493 0.15881252 0.280783   0.30605125
 0.01550122]",2021-05-04 23:21:39.383038
Sad,5,"[0.12302921 0.1107407  0.17275526 0.09011391 0.22947644 0.2666516
 0.00723295]",2021-05-04 23:21:39.464706
Sad,5,"[0.07990466 0.06674151 0.108231   0.14472893 0.11447728 0.47360268
 0.01231389]",2021-05-04 23:21:39.551433
Happy,3,"[0.06346612 0.05896275 0.20609117 0.23782729 0.21227074 0.20102555
 0.02035632]",2021-05-04 23:21:39.618441
Sad,5,"[0.05607961 0.0949095  0.21453905 0.1952704  0.15688573 0.25210857
 0.03020719]",2021-05-04 23:21:39.698407
Neutral,4,"[0.05179485 0.12048264 0.21310945 0.18452542 0.22462854 0.18682176
 0.01863742]",2021-05-04 23:21:39.771195
Sad,5,"[0.03338702 0.35586026 0.06921629 0.05904441 0.03725939 0.43811134
 0.00712137]",2021-05-04 23:21:39.842711
Happy,3,"[0.01085156 0.01949249 0.11155397 0.45398092 0.30302566 0.09723736
 0.00385787]",2021-05-04 23:21:39.923684
Happy,3,"[0.01547145 0.0153181  0.11569724 0.39028195 0.34259084 0.11869872
 0.00194168]",2021-05-04 23:21:40.002196
Sad,5,"[0.05509196 0.15765557 0.14549206 0.22095612 0.1243987  0.28985447
 0.00655116]",2021-05-04 23:21:40.074720
Happy,3,"[0.05904897 0.08684218 0.11315348 0.33116797 0.1499312  0.25552452
 0.00433173]",2021-05-04 23:21:40.156568
Sad,5,"[0.05831697 0.24355857 0.05415896 0.17621471 0.11469698 0.3495418
 0.00351203]",2021-05-04 23:21:40.237971
Sad,5,"[0.04738973 0.2048616  0.05416913 0.14147472 0.08498172 0.46302667
 0.00409647]",2021-05-04 23:21:40.308408
Disgust,1,"[0.08930386 0.28964832 0.09054425 0.15329097 0.10914996 0.26190218
 0.00616046]",2021-05-04 23:21:40.386406
Disgust,1,"[0.05590343 0.2711918  0.07327126 0.26471955 0.10658264 0.22391403
 0.00441728]",2021-05-04 23:21:40.469299
Sad,5,"[0.08810195 0.06467558 0.09025683 0.1803533  0.11636933 0.45761862
 0.00262442]",2021-05-04 23:21:40.543333
Neutral,4,"[0.10930564 0.02272785 0.1710073  0.08085668 0.33711874 0.27142954
 0.00755427]",2021-05-04 23:21:40.628186
Sad,5,"[0.05977524 0.01280447 0.16142647 0.23045182 0.24081638 0.25915387
 0.03557168]",2021-05-04 23:21:40.702070
Happy,3,"[0.01945672 0.02239306 0.02851315 0.5845043  0.2618695  0.07534117
 0.00792208]",2021-05-04 23:21:40.781054
Happy,3,"[0.00913558 0.00694868 0.01284542 0.7992724  0.14029156 0.0261681
 0.00533816]",2021-05-04 23:21:40.857148
Happy,3,"[0.01470248 0.02063039 0.0258982  0.61382616 0.2722527  0.04745883
 0.00523126]",2021-05-04 23:21:40.941760
Happy,3,"[0.02783986 0.01866157 0.05537252 0.60027134 0.19403063 0.10014973
 0.00367435]",2021-05-04 23:21:41.013394
Happy,3,"[0.05985437 0.10317859 0.12931107 0.29956472 0.24434403 0.15762393
 0.00612326]",2021-05-04 23:21:41.093409
Fearful,2,"[0.17364258 0.01672532 0.35161588 0.03650614 0.28644013 0.12749268
 0.00757733]",2021-05-04 23:21:41.175318
Fearful,2,"[0.19000232 0.05644613 0.44555494 0.01751038 0.07582695 0.20995185
 0.00470737]",2021-05-04 23:21:41.246886
Sad,5,"[0.07107211 0.00856137 0.2714702  0.14085837 0.18304862 0.31840348
 0.00658585]",2021-05-04 23:21:41.363330
Sad,5,"[0.04807325 0.00515929 0.14734483 0.27585948 0.10408515 0.4150403
 0.00443781]",2021-05-04 23:21:41.442968
Happy,3,"[0.04383615 0.02753483 0.12225927 0.3273349  0.13473995 0.32094315
 0.02335167]",2021-05-04 23:21:41.517183
Happy,3,"[0.03264869 0.01177615 0.11892679 0.33429468 0.2618343  0.22180326
 0.01871615]",2021-05-04 23:21:41.597293
Neutral,4,"[0.03667688 0.01820717 0.09442142 0.15874851 0.42162713 0.25821579
 0.01210312]",2021-05-04 23:21:41.681868
Happy,3,"[0.02291087 0.0176432  0.03387864 0.5747401  0.197      0.12857148
 0.02525578]",2021-05-04 23:21:41.782344
Happy,3,"[0.05798917 0.0955793  0.06220188 0.4225734  0.15859337 0.17128313
 0.03177979]",2021-05-04 23:21:41.866355
Happy,3,"[0.11140696 0.03329094 0.066746   0.29819712 0.20067768 0.28612223
 0.00355907]",2021-05-04 23:21:41.946052
Sad,5,"[0.17996305 0.06852865 0.10809758 0.24647886 0.06474701 0.32655153
 0.0056333 ]",2021-05-04 23:21:42.025571
Happy,3,"[0.01410896 0.00265198 0.01196795 0.74813026 0.14965956 0.07085057
 0.00263079]",2021-05-04 23:21:42.100582
Happy,3,"[0.06216734 0.00450751 0.03857725 0.41570857 0.18089783 0.29716352
 0.000978  ]",2021-05-04 23:21:42.182288
Happy,3,"[2.22879816e-02 4.20378725e-04 2.71043945e-02 6.88902259e-01
 1.58152193e-01 1.01092756e-01 2.03991705e-03]",2021-05-04 23:21:42.252465
Happy,3,"[0.0220064  0.00225626 0.02067579 0.7116098  0.1509968  0.08939075
 0.00306421]",2021-05-04 23:21:42.335422
Happy,3,"[0.01356265 0.00166495 0.01171818 0.75790596 0.11793781 0.09367634
 0.003534  ]",2021-05-04 23:21:42.416372
Happy,3,"[0.01806019 0.00263077 0.01774432 0.7511937  0.11755624 0.08717544
 0.00563937]",2021-05-04 23:21:42.482859
Happy,3,"[0.01756461 0.00087865 0.02711029 0.680898   0.1317025  0.14008169
 0.00176433]",2021-05-04 23:21:42.551403
Happy,3,"[0.01585521 0.00151957 0.01589547 0.7411989  0.11635095 0.09700195
 0.01217801]",2021-05-04 23:21:42.664879
Happy,3,"[0.07583278 0.01736886 0.08208874 0.35453066 0.2287804  0.23142856
 0.00997011]",2021-05-04 23:21:42.769675
Sad,5,"[0.05743371 0.003173   0.04374325 0.29465902 0.16710486 0.4318323
 0.00205388]",2021-05-04 23:21:42.854509
Sad,5,"[1.1320837e-02 2.3940419e-04 3.9489169e-02 2.2577910e-01 2.3987499e-01
 4.8144886e-01 1.8476001e-03]",2021-05-04 23:21:42.927518
Sad,5,"[2.2233415e-02 2.8954752e-04 5.0826915e-02 2.9898274e-01 2.9289922e-01
 3.3250573e-01 2.2624775e-03]",2021-05-04 23:21:43.006526
Sad,5,"[0.03388942 0.00960203 0.11563417 0.04171815 0.18933968 0.6015557
 0.00826083]",2021-05-04 23:21:43.196280
Sad,5,"[1.5067445e-02 3.8231898e-04 6.4015485e-02 1.6592379e-01 2.3026636e-01
 5.2204436e-01 2.3002482e-03]",2021-05-04 23:21:43.270677
Sad,5,"[0.04066597 0.01264773 0.08331075 0.20276113 0.21950302 0.43326634
 0.00784517]",2021-05-04 23:21:43.351005
Sad,5,"[0.02387245 0.02589025 0.02342619 0.2590746  0.13547394 0.5298098
 0.00245275]",2021-05-04 23:21:43.454567
Neutral,4,"[0.05908922 0.01776708 0.07823908 0.1735073  0.40119052 0.2648867
 0.00532008]",2021-05-04 23:21:43.540921
Neutral,4,"[0.08148202 0.03786567 0.05497219 0.321468   0.33030176 0.16674314
 0.00716716]",2021-05-04 23:21:43.617416
Sad,5,"[0.01700602 0.00143759 0.06230674 0.19227254 0.1132405  0.61054987
 0.00318663]",2021-05-04 23:21:43.687910
Sad,5,"[0.0591499  0.00141551 0.10526574 0.23826733 0.1101511  0.47974095
 0.00600944]",2021-05-04 23:21:43.772662
Sad,5,"[0.02537685 0.00504607 0.06766739 0.22625385 0.23118648 0.42944887
 0.01502051]",2021-05-04 23:21:43.854282
Sad,5,"[0.01141536 0.0006646  0.0295109  0.2507094  0.18178555 0.5244263
 0.00148793]",2021-05-04 23:21:43.924895
Happy,3,"[0.05767519 0.02121959 0.10501481 0.3241038  0.22296366 0.25776505
 0.01125787]",2021-05-04 23:21:43.988788
Happy,3,"[0.03624538 0.00346057 0.0249537  0.4940334  0.32400778 0.09784856
 0.01945071]",2021-05-04 23:21:44.112184
Happy,3,"[1.01662027e-02 2.80118082e-04 7.49358628e-03 7.55029976e-01
 1.07544936e-01 1.14432923e-01 5.05220983e-03]",2021-05-04 23:21:44.238797
Happy,3,"[0.00821269 0.00096287 0.00688932 0.74999315 0.08039611 0.14399387
 0.00955201]",2021-05-04 23:21:44.304659
Happy,3,"[2.5799166e-02 3.8542767e-04 4.3438625e-02 7.0640051e-01 1.7826615e-01
 4.3505557e-02 2.2045551e-03]",2021-05-04 23:21:44.389785
Happy,3,"[1.5616888e-02 6.1191421e-04 1.6794004e-02 7.5614637e-01 1.4734250e-01
 5.6165211e-02 7.3229983e-03]",2021-05-04 23:21:44.463140
Happy,3,"[0.02879246 0.01700427 0.01650977 0.78199726 0.11249596 0.03156252
 0.01163777]",2021-05-04 23:21:44.538655
Happy,3,"[1.2516624e-02 3.3476105e-04 1.7678047e-02 7.7471519e-01 1.4558680e-01
 3.2915175e-02 1.6253488e-02]",2021-05-04 23:21:44.607583
Happy,3,"[0.01050195 0.00179155 0.0182888  0.7654557  0.15428686 0.04825787
 0.00141723]",2021-05-04 23:21:44.688061
Happy,3,"[0.02005769 0.01963601 0.05877001 0.5676502  0.2076014  0.1226936
 0.00359108]",2021-05-04 23:21:44.759989
Happy,3,"[0.05932594 0.02279179 0.04190634 0.57477796 0.08696027 0.2110733
 0.0031644 ]",2021-05-04 23:21:44.837341
Happy,3,"[0.0096564  0.00111082 0.01483939 0.91102666 0.03608355 0.02569759
 0.00158559]",2021-05-04 23:21:44.927572
Happy,3,"[5.0911256e-03 8.7101880e-04 5.9608486e-03 9.6512222e-01 6.0894224e-03
 1.0996701e-02 5.8686021e-03]",2021-05-04 23:21:45.006243
Happy,3,"[4.6741068e-03 3.8174278e-04 1.1275641e-02 9.5570368e-01 1.3535409e-02
 7.4016182e-03 7.0277788e-03]",2021-05-04 23:21:45.086538
Happy,3,"[6.7472458e-03 4.6695242e-04 5.9027527e-03 9.4828022e-01 1.6725564e-02
 1.1721596e-02 1.0155783e-02]",2021-05-04 23:21:45.173546
Happy,3,"[0.01475577 0.00240876 0.00542246 0.9476288  0.00876337 0.0123652
 0.0086557 ]",2021-05-04 23:21:45.242365
Happy,3,"[2.3831488e-03 3.5829985e-04 5.5731717e-03 9.8031163e-01 4.2712842e-03
 2.6836353e-03 4.4187582e-03]",2021-05-04 23:21:45.325878
Happy,3,"[2.8006104e-04 8.9640034e-06 3.0587154e-04 9.9859422e-01 3.3074460e-04
 1.3775264e-04 3.4249487e-04]",2021-05-04 23:21:45.409220
Happy,3,"[3.1905729e-04 2.4837686e-06 3.8363005e-04 9.9851674e-01 4.9211038e-04
 1.3086681e-04 1.5516487e-04]",2021-05-04 23:21:45.498805
Happy,3,"[0.02089647 0.00224705 0.01940949 0.84127027 0.04534751 0.06707479
 0.00375447]",2021-05-04 23:21:45.574814
Happy,3,"[1.2890587e-03 1.1407517e-05 4.4178692e-04 9.9678648e-01 4.6118436e-04
 9.0629776e-04 1.0389520e-04]",2021-05-04 23:21:45.653506
Happy,3,"[9.4111747e-04 7.0804467e-06 2.7561522e-04 9.9766797e-01 1.0696811e-04
 4.2293721e-04 5.7836284e-04]",2021-05-04 23:21:45.734518
Happy,3,"[8.2250813e-04 6.7406427e-06 1.8279970e-04 9.9764061e-01 2.2195406e-04
 4.0797642e-04 7.1749568e-04]",2021-05-04 23:21:45.808093
Happy,3,"[3.3401835e-04 2.6464083e-06 9.9538505e-05 9.9892277e-01 2.7287795e-04
 1.4081922e-04 2.2716400e-04]",2021-05-04 23:21:45.893405
Happy,3,"[2.4119096e-03 3.7240727e-05 7.8675448e-04 9.9377114e-01 6.8821543e-04
 1.4726830e-03 8.3213620e-04]",2021-05-04 23:21:45.963669
Happy,3,"[5.8165420e-04 3.9310235e-06 2.8837708e-04 9.9796849e-01 2.0999215e-04
 4.7018050e-04 4.7737529e-04]",2021-05-04 23:21:46.050401
Happy,3,"[1.2969977e-03 5.2403666e-05 1.1540786e-03 9.9387807e-01 4.6741322e-04
 1.4509638e-03 1.7000719e-03]",2021-05-04 23:21:46.127806
Happy,3,"[1.3490831e-02 3.8171577e-04 8.2236500e-03 9.5325351e-01 5.2202404e-03
 1.4508484e-02 4.9215737e-03]",2021-05-04 23:21:46.201998
Happy,3,"[1.8798662e-02 4.6890957e-04 8.3149467e-03 9.4584817e-01 5.5469330e-03
 1.5144115e-02 5.8783116e-03]",2021-05-04 23:21:46.280410
