labels,classes,predictions,time
Sad,5,"[1.3686542e-01 1.9830121e-03 1.9463744e-02 1.8145689e-01 1.7253334e-02
 6.4288425e-01 9.3247487e-05]",2021-05-16 20:39:54.992095
Happy,3,"[0.0664098  0.00615075 0.05911057 0.45445433 0.08321194 0.32725692
 0.00340564]",2021-05-16 20:39:55.101401
Happy,3,"[7.50944987e-02 1.23816775e-02 8.16642214e-03 6.93833530e-01
 5.57183102e-02 1.54785216e-01 2.04160842e-05]",2021-05-16 20:39:55.308067
Sad,5,"[0.21500547 0.00898612 0.08826779 0.20661817 0.05127915 0.4194098
 0.01043358]",2021-05-16 20:39:55.983395
Happy,3,"[0.10209617 0.01915439 0.0759748  0.40516552 0.06480706 0.32972163
 0.00308045]",2021-05-16 20:39:56.067769
Happy,3,"[0.07256672 0.0289365  0.04097484 0.47890356 0.1307173  0.2467468
 0.00115424]",2021-05-16 20:39:56.151111
Happy,3,"[0.03554432 0.00605945 0.00452886 0.68892056 0.02954005 0.23278236
 0.00262439]",2021-05-16 20:39:56.237985
Happy,3,"[0.0285533  0.00148951 0.01989273 0.5938914  0.26648712 0.08654761
 0.00313838]",2021-05-16 20:39:56.321349
Happy,3,"[0.10412513 0.01854521 0.03658023 0.6286298  0.14063925 0.06179442
 0.00968586]",2021-05-16 20:39:56.393412
Happy,3,"[2.5518411e-01 3.3079006e-02 3.0860132e-02 6.2117642e-01 2.5214605e-02
 3.4331366e-02 1.5438204e-04]",2021-05-16 20:39:56.474153
Happy,3,"[0.07526284 0.04342347 0.02892008 0.710381   0.06231091 0.07742022
 0.00228145]",2021-05-16 20:39:56.549884
Neutral,4,"[0.09249514 0.02618911 0.15734142 0.20739172 0.27476335 0.20894986
 0.03286936]",2021-05-16 20:39:56.626235
Sad,5,"[0.02247507 0.00094642 0.02473768 0.34411353 0.18140483 0.41450334
 0.0118191 ]",2021-05-16 20:39:56.793810
Happy,3,"[7.0570144e-03 3.2707274e-05 1.4686665e-02 4.9356574e-01 2.8371438e-01
 1.6209111e-01 3.8852245e-02]",2021-05-16 20:39:56.968212
Neutral,4,"[1.8575367e-02 5.3603300e-05 2.3654921e-02 3.3380511e-01 3.3648512e-01
 2.8708813e-01 3.3774844e-04]",2021-05-16 20:39:57.050415
Happy,3,"[0.08880655 0.00045841 0.0656268  0.44178405 0.21747486 0.18518758
 0.00066166]",2021-05-16 20:39:57.131930
Neutral,4,"[1.7224495e-01 1.2229373e-05 1.0325646e-01 2.3170609e-02 4.8152813e-01
 2.1975191e-01 3.5703579e-05]",2021-05-16 20:39:57.202946
Neutral,4,"[1.15638539e-01 1.31205843e-05 1.12379834e-01 4.77193333e-02
 4.75301534e-01 2.48908892e-01 3.87405526e-05]",2021-05-16 20:39:57.288217
Sad,5,"[1.5942867e-01 4.7467118e-05 2.5768238e-01 3.8195977e-03 8.1878014e-02
 4.9709505e-01 4.8856051e-05]",2021-05-16 20:39:57.399461
Happy,3,"[4.5092899e-02 2.5707799e-05 2.9704246e-01 3.1588796e-01 2.6346555e-01
 7.0692539e-02 7.7929450e-03]",2021-05-16 20:40:01.390804
Neutral,4,"[9.13002063e-03 1.03671155e-04 2.78781861e-01 1.35421038e-01
 5.28681576e-01 4.58944887e-02 1.98738393e-03]",2021-05-16 20:40:01.475769
Fearful,2,"[9.0720905e-03 7.5502023e-05 3.2179838e-01 1.6060002e-01 3.2164502e-01
 1.8644789e-01 3.6104294e-04]",2021-05-16 20:40:01.549776
Sad,5,"[5.7510007e-02 1.0251376e-04 1.6757611e-02 2.8482342e-01 6.5030761e-02
 5.7218367e-01 3.5920092e-03]",2021-05-16 20:40:03.135586
Sad,5,"[0.01230988 0.00062669 0.04744851 0.3884696  0.10874963 0.44177186
 0.00062379]",2021-05-16 20:40:03.205100
Happy,3,"[0.04530482 0.01563027 0.12942989 0.43772614 0.10363388 0.24313259
 0.02514246]",2021-05-16 20:40:03.288139
Happy,3,"[0.06377919 0.00502121 0.13963223 0.44163018 0.20206752 0.1299635
 0.01790615]",2021-05-16 20:40:03.367677
Happy,3,"[0.06081069 0.00617068 0.15944557 0.34527808 0.30269104 0.10880004
 0.01680377]",2021-05-16 20:40:03.449237
Sad,5,"[0.07623519 0.00905681 0.12331835 0.23921122 0.23485318 0.30789202
 0.00943322]",2021-05-16 20:40:03.520194
Fearful,2,"[0.10864074 0.01525389 0.338173   0.02014402 0.25043923 0.24207094
 0.02527815]",2021-05-16 20:40:03.596657
Neutral,4,"[0.04132895 0.00515906 0.17783675 0.04697343 0.4713639  0.2433387
 0.01399921]",2021-05-16 20:40:03.683178
Neutral,4,"[0.04719121 0.00822981 0.1925691  0.01129627 0.5416023  0.19409409
 0.00501719]",2021-05-16 20:40:03.774197
Neutral,4,"[0.01869764 0.00302299 0.05821368 0.00426899 0.8641215  0.04747104
 0.00420418]",2021-05-16 20:40:03.849303
Neutral,4,"[0.07842299 0.00333938 0.21438608 0.0022733  0.5301454  0.16325112
 0.00818179]",2021-05-16 20:40:03.929718
Neutral,4,"[0.0555645  0.00665865 0.08004628 0.01397314 0.74051505 0.09483372
 0.00840867]",2021-05-16 20:40:04.016059
Neutral,4,"[0.05172781 0.00313173 0.15548585 0.00447107 0.6278543  0.15450123
 0.00282804]",2021-05-16 20:40:04.094065
Neutral,4,"[0.14851263 0.00082787 0.11372613 0.0036151  0.5403621  0.18328658
 0.00966955]",2021-05-16 20:40:04.171080
Neutral,4,"[1.1223922e-01 3.4742680e-04 8.4544733e-02 1.8476633e-03 6.8935424e-01
 1.0420544e-01 7.4613271e-03]",2021-05-16 20:40:04.252665
Neutral,4,"[4.1052695e-02 9.8928729e-05 9.4962873e-02 1.4970552e-03 7.7171016e-01
 8.4225923e-02 6.4523728e-03]",2021-05-16 20:40:04.342275
Neutral,4,"[9.8022539e-03 4.2932177e-05 3.0709520e-02 2.1948083e-03 9.2858380e-01
 2.4830220e-02 3.8364639e-03]",2021-05-16 20:40:04.422549
Neutral,4,"[0.16134275 0.00080532 0.17906944 0.02293426 0.48145184 0.13388085
 0.02051552]",2021-05-16 20:40:04.498558
Neutral,4,"[4.8908826e-02 3.0154464e-05 1.2738876e-01 2.2458115e-03 7.0319831e-01
 9.7912282e-02 2.0315884e-02]",2021-05-16 20:40:04.578444
Neutral,4,"[7.3790699e-02 2.6856251e-05 2.8530297e-01 1.1343870e-03 3.8539100e-01
 2.3496334e-01 1.9390693e-02]",2021-05-16 20:40:04.658452
Neutral,4,"[0.16557698 0.01176287 0.18753886 0.01924115 0.44485143 0.16401325
 0.00701546]",2021-05-16 20:40:04.729655
Neutral,4,"[0.05410994 0.00107248 0.07888781 0.03562385 0.743394   0.07145263
 0.01545931]",2021-05-16 20:40:04.809447
Neutral,4,"[2.4077300e-02 2.7384175e-04 1.9156137e-02 9.9232187e-03 9.1946042e-01
 2.3976581e-02 3.1324949e-03]",2021-05-16 20:40:04.894961
Neutral,4,"[0.04340119 0.00105514 0.10288409 0.0011436  0.79180294 0.04226772
 0.01744539]",2021-05-16 20:40:04.983783
Neutral,4,"[1.9540614e-02 6.7858987e-06 1.2310862e-01 3.7153972e-05 8.2855612e-01
 1.8675307e-02 1.0075418e-02]",2021-05-16 20:40:05.066800
Neutral,4,"[6.4117216e-02 2.4106210e-05 7.2814070e-02 6.5503508e-04 7.7435809e-01
 8.7093525e-02 9.3793211e-04]",2021-05-16 20:40:05.152818
Neutral,4,"[5.4278027e-02 1.7168137e-03 1.5891148e-01 5.1411730e-03 6.1360854e-01
 1.6589388e-01 4.5006818e-04]",2021-05-16 20:40:05.224327
Neutral,4,"[3.8335256e-02 1.3075939e-04 2.9737834e-02 4.6418150e-04 6.9512057e-01
 2.3440191e-01 1.8095296e-03]",2021-05-16 20:40:05.303335
Fearful,2,"[5.0219998e-02 2.9339813e-04 3.3340842e-01 9.6612247e-03 2.9723778e-01
 3.0420652e-01 4.9726171e-03]",2021-05-16 20:40:06.397538
Fearful,2,"[0.10130328 0.00897295 0.448019   0.06715101 0.16266729 0.20593546
 0.00595109]",2021-05-16 20:40:06.476998
Sad,5,"[0.08895449 0.00606881 0.14480503 0.23774964 0.1852301  0.3354086
 0.00178332]",2021-05-16 20:40:06.667071
Neutral,4,"[0.02190684 0.00514786 0.13131309 0.28432664 0.41621628 0.12777086
 0.01331844]",2021-05-16 20:40:08.538154
Happy,3,"[0.01342989 0.00314977 0.03291808 0.6398695  0.21193543 0.09007789
 0.0086194 ]",2021-05-16 20:40:08.664301
Happy,3,"[0.0376467  0.00310466 0.06202893 0.44600537 0.22429344 0.21833588
 0.008585  ]",2021-05-16 20:40:08.747206
Happy,3,"[0.02592107 0.00269984 0.05212246 0.7200182  0.08353821 0.11221542
 0.00348491]",2021-05-16 20:40:08.835158
Happy,3,"[0.03279705 0.00900229 0.04937936 0.7465914  0.0914059  0.06142354
 0.0094006 ]",2021-05-16 20:40:08.920505
Happy,3,"[0.02872834 0.00143456 0.07150796 0.38305244 0.32325825 0.18345279
 0.00856576]",2021-05-16 20:40:08.996969
Neutral,4,"[1.4398645e-02 1.0223116e-04 6.0031138e-02 1.7767958e-03 5.4663497e-01
 3.7421530e-01 2.8409802e-03]",2021-05-16 20:40:09.094658
Neutral,4,"[1.5352472e-02 8.3764717e-05 6.1396100e-02 1.7900583e-03 5.0245869e-01
 4.1700238e-01 1.9166009e-03]",2021-05-16 20:40:09.180288
Happy,3,"[0.04801906 0.01581244 0.2462647  0.29510808 0.1786036  0.2072023
 0.00898985]",2021-05-16 20:40:09.267669
Neutral,4,"[0.03225564 0.00124884 0.05921844 0.09240098 0.5744827  0.23267977
 0.0077136 ]",2021-05-16 20:40:09.354886
Happy,3,"[0.04489527 0.00842214 0.02117762 0.751988   0.09540597 0.0309063
 0.04720476]",2021-05-16 20:40:09.436309
Neutral,4,"[0.05945817 0.04304471 0.09055588 0.16807859 0.43503478 0.19962488
 0.00420291]",2021-05-16 20:40:10.538786
Neutral,4,"[0.06878929 0.02828131 0.09677266 0.12597121 0.42667562 0.15510152
 0.09840839]",2021-05-16 20:40:11.004732
Neutral,4,"[0.06878929 0.02828131 0.09677266 0.12597121 0.42667562 0.15510152
 0.09840839]",2021-05-16 20:40:11.076253
Neutral,4,"[0.03133394 0.00188149 0.04178237 0.3964096  0.39944065 0.1121295
 0.01702251]",2021-05-16 20:40:11.215660
Neutral,4,"[6.9142813e-03 1.1895912e-05 2.3786031e-02 8.0666490e-02 6.6213608e-01
 2.2571704e-01 7.6820073e-04]",2021-05-16 20:40:11.300561
Neutral,4,"[4.2303861e-03 7.5044932e-06 2.8284186e-02 7.2421722e-02 6.2883818e-01
 2.6470357e-01 1.5143636e-03]",2021-05-16 20:40:11.386122
Sad,5,"[0.03877483 0.00318503 0.09034954 0.0567704  0.35489058 0.39083037
 0.06519927]",2021-05-16 20:40:11.466548
Sad,5,"[0.04339117 0.00301697 0.12342151 0.06492811 0.34046644 0.36034983
 0.06442593]",2021-05-16 20:40:11.544557
Neutral,4,"[4.2563304e-02 4.5455439e-05 9.2792839e-02 1.4004273e-02 4.5715067e-01
 3.9062163e-01 2.8217991e-03]",2021-05-16 20:40:11.618892
Neutral,4,"[1.8320765e-02 6.2160038e-06 1.5252089e-02 3.6664268e-03 8.8372058e-01
 7.8961655e-02 7.2313327e-05]",2021-05-16 20:40:11.739516
Neutral,4,"[2.0951150e-02 1.7373326e-04 1.2430394e-01 4.1881353e-02 7.1654737e-01
 9.4822265e-02 1.3201234e-03]",2021-05-16 20:40:12.079505
Neutral,4,"[0.07641988 0.00538711 0.24013005 0.03637364 0.4438091  0.19046667
 0.00741349]",2021-05-16 20:40:12.217158
Neutral,4,"[0.03114784 0.00091821 0.1689679  0.00704465 0.7032337  0.08290088
 0.00578678]",2021-05-16 20:40:12.303162
Neutral,4,"[0.04036167 0.00065886 0.15406613 0.00251517 0.61887    0.18018936
 0.00333876]",2021-05-16 20:40:12.386592
Neutral,4,"[1.5319531e-02 3.8734742e-04 1.3429658e-01 2.3762677e-03 7.4424917e-01
 1.0175582e-01 1.6152541e-03]",2021-05-16 20:40:12.463112
Neutral,4,"[1.4833484e-02 1.7914537e-04 9.5217824e-02 1.4714835e-02 8.3239341e-01
 3.9854337e-02 2.8068572e-03]",2021-05-16 20:40:12.535896
Neutral,4,"[3.84617969e-03 1.71782940e-05 6.77791983e-02 1.35217851e-03
 6.00005865e-01 3.26987714e-01 1.16809215e-05]",2021-05-16 20:40:16.826423
Neutral,4,"[8.0598136e-03 3.9969480e-05 9.1530927e-02 7.3597771e-03 5.1039279e-01
 3.8256133e-01 5.5351062e-05]",2021-05-16 20:40:17.452747
Neutral,4,"[9.2676831e-03 1.7095987e-05 6.4525463e-02 2.0919947e-02 7.0540702e-01
 1.9979458e-01 6.8211084e-05]",2021-05-16 20:40:17.759669
Neutral,4,"[9.2676831e-03 1.7095987e-05 6.4525463e-02 2.0919947e-02 7.0540702e-01
 1.9979458e-01 6.8211084e-05]",2021-05-16 20:40:17.832047
Neutral,4,"[9.1231698e-03 2.0616268e-05 7.9667225e-02 4.8552612e-03 5.3460211e-01
 3.7166312e-01 6.8485759e-05]",2021-05-16 20:40:18.301591
Neutral,4,"[8.0428412e-03 1.5256393e-05 8.8715084e-02 2.6159438e-03 5.1536173e-01
 3.8519886e-01 5.0342765e-05]",2021-05-16 20:40:18.426917
Neutral,4,"[4.6623386e-03 1.0710127e-06 6.5689817e-02 2.9681420e-03 6.9133896e-01
 2.3526402e-01 7.5626500e-05]",2021-05-16 20:40:18.506669
Neutral,4,"[6.47375872e-03 1.10034819e-06 1.01971515e-01 1.22151081e-03
 5.51076651e-01 3.39196414e-01 5.90950513e-05]",2021-05-16 20:40:18.591849
Sad,5,"[1.33490358e-02 5.84497138e-06 9.39506665e-02 1.12725225e-04
 3.21409166e-01 5.71068168e-01 1.04306004e-04]",2021-05-16 20:40:18.969818
Neutral,4,"[8.9965798e-03 1.4831132e-05 1.0381809e-01 1.7106619e-04 6.0042787e-01
 2.8651470e-01 5.6810939e-05]",2021-05-16 20:40:19.046870
Sad,5,"[9.2659229e-03 9.6214080e-06 1.4639975e-01 1.9252508e-04 3.6317977e-01
 4.8078197e-01 1.7049622e-04]",2021-05-16 20:40:19.234210
Sad,5,"[2.1628557e-02 2.8166620e-05 1.8129981e-01 1.2011646e-03 2.9409045e-01
 5.0090092e-01 8.5089094e-04]",2021-05-16 20:40:19.501975
Neutral,4,"[1.9170843e-02 1.7134229e-05 2.4951315e-02 1.8997651e-03 7.7295941e-01
 1.8083365e-01 1.6781980e-04]",2021-05-16 20:40:19.963073
Neutral,4,"[1.4073772e-02 2.2839487e-05 4.0773798e-02 2.6846578e-04 8.5618246e-01
 8.7136872e-02 1.5416994e-03]",2021-05-16 20:40:20.034438
Sad,5,"[0.05146356 0.00141733 0.20204882 0.00109433 0.2545662  0.48428616
 0.00512368]",2021-05-16 20:40:20.119031
Neutral,4,"[4.1142628e-02 2.6794751e-03 1.9780412e-01 4.0457881e-04 4.6231639e-01
 2.9318979e-01 2.4630174e-03]",2021-05-16 20:40:20.191432
Neutral,4,"[2.2683596e-02 4.6029239e-05 2.2567326e-01 1.6835448e-04 3.8267165e-01
 3.6844867e-01 3.0833643e-04]",2021-05-16 20:40:20.271533
Neutral,4,"[0.06508258 0.00250043 0.1346405  0.00535242 0.5441417  0.23799546
 0.01028696]",2021-05-16 20:40:20.346866
Sad,5,"[5.0023239e-02 7.2828763e-05 1.1085236e-01 5.9757667e-04 3.6196077e-01
 4.7313908e-01 3.3541897e-03]",2021-05-16 20:40:20.462863
Sad,5,"[1.66160315e-02 3.18553124e-04 1.01821594e-01 7.30306609e-04
 3.32252204e-01 5.46427786e-01 1.83345005e-03]",2021-05-16 20:40:20.534870
Neutral,4,"[0.04564808 0.00319038 0.1756299  0.00154616 0.38483152 0.38421252
 0.00494151]",2021-05-16 20:40:20.613215
Sad,5,"[5.8343895e-03 8.2205523e-05 1.4771593e-01 1.0937806e-03 3.7535292e-01
 4.6382788e-01 6.0928594e-03]",2021-05-16 20:40:20.694116
Neutral,4,"[1.3546464e-03 1.5284135e-06 1.6889051e-01 9.7188856e-03 7.0255452e-01
 1.1300399e-01 4.4758813e-03]",2021-05-16 20:40:20.764883
Neutral,4,"[8.32412858e-03 1.29130885e-05 2.08441019e-01 9.14011803e-03
 4.58336085e-01 3.03794503e-01 1.19512975e-02]",2021-05-16 20:40:20.998264
Neutral,4,"[1.8593273e-03 1.5424391e-07 7.8820154e-02 6.9232006e-04 8.5994273e-01
 5.7894848e-02 7.9046428e-04]",2021-05-16 20:40:21.096689
Fearful,2,"[4.9403626e-03 1.1552745e-04 6.5117770e-01 3.2657728e-02 8.2502872e-02
 1.4916581e-01 7.9440042e-02]",2021-05-16 20:40:21.316610
Happy,3,"[3.3870575e-03 3.1824860e-05 8.3481550e-02 6.0958606e-01 8.9983553e-02
 2.1262276e-01 9.0713351e-04]",2021-05-16 20:40:21.384806
Happy,3,"[4.0501897e-04 1.9550306e-07 9.8798703e-04 7.1166652e-01 2.7696425e-01
 9.9086212e-03 6.7479603e-05]",2021-05-16 20:40:24.774879
Neutral,4,"[6.7837364e-03 4.7385489e-05 6.2482995e-03 1.6678549e-01 7.8236490e-01
 3.7482444e-02 2.8773976e-04]",2021-05-16 20:40:25.448921
Happy,3,"[8.2380287e-03 1.9023028e-04 8.1966985e-03 8.6498135e-01 1.0181362e-01
 1.1375675e-02 5.2043204e-03]",2021-05-16 20:40:28.115261
Happy,3,"[1.9389049e-03 4.1383661e-05 2.3882440e-03 9.5993698e-01 6.3896482e-03
 2.1353805e-02 7.9511162e-03]",2021-05-16 20:40:28.196377
Happy,3,"[0.00839502 0.00203147 0.02306524 0.83919966 0.0265548  0.08435094
 0.01640284]",2021-05-16 20:40:28.280194
Neutral,4,"[1.1911239e-03 6.7115670e-06 3.9255843e-03 4.1328609e-01 5.0445372e-01
 7.7007934e-02 1.2879944e-04]",2021-05-16 20:40:29.130740
Neutral,4,"[9.1839889e-03 1.4128625e-04 3.4609575e-02 2.2254470e-01 6.5074879e-01
 7.9631932e-02 3.1398067e-03]",2021-05-16 20:40:29.209913
Sad,5,"[5.1099725e-02 8.9356181e-06 7.1127459e-02 1.4546542e-01 3.0263960e-01
 4.0742224e-01 2.2236582e-02]",2021-05-16 20:40:29.285429
Sad,5,"[1.8781977e-02 6.6801651e-05 5.7110481e-02 2.2622382e-02 2.1684576e-02
 8.7970722e-01 2.6599446e-05]",2021-05-16 20:40:31.658527
Neutral,4,"[6.1350493e-03 1.7315621e-06 4.5141689e-02 1.3244688e-03 5.8771187e-01
 3.5910144e-01 5.8378506e-04]",2021-05-16 20:40:32.062198
Neutral,4,"[1.2030122e-03 4.2549646e-06 6.9952883e-02 1.4339276e-02 7.8194284e-01
 1.3250817e-01 4.9486873e-05]",2021-05-16 20:40:32.136382
Neutral,4,"[7.0466980e-04 8.6138569e-10 1.1653005e-03 4.0670699e-03 6.7309517e-01
 3.2095990e-01 7.8771209e-06]",2021-05-16 20:40:32.218688
Neutral,4,"[7.4091870e-03 2.6714619e-05 3.4353886e-02 8.1300214e-02 6.8360215e-01
 1.9177163e-01 1.5362130e-03]",2021-05-16 20:40:32.301363
Neutral,4,"[3.8969419e-03 2.4874523e-04 2.6029268e-02 2.7673388e-01 6.5413851e-01
 3.5046909e-02 3.9057224e-03]",2021-05-16 20:40:34.411050
Neutral,4,"[1.0616246e-03 1.0489371e-05 8.5368436e-03 6.4677879e-02 9.1475493e-01
 1.0531817e-02 4.2645639e-04]",2021-05-16 20:40:34.489194
Sad,5,"[1.64038651e-02 3.19794286e-04 1.07001506e-01 7.50292093e-03
 3.56677890e-01 5.08626282e-01 3.46780708e-03]",2021-05-16 20:40:35.805452
Neutral,4,"[5.43651171e-03 5.91113465e-04 1.10334866e-01 2.69379523e-02
 5.33888042e-01 3.22628975e-01 1.82538148e-04]",2021-05-16 20:40:35.892188
Neutral,4,"[1.1784746e-03 1.2795678e-07 1.6015531e-01 9.5605319e-05 7.6948911e-01
 6.8994336e-02 8.6972286e-05]",2021-05-16 20:40:35.965941
Neutral,4,"[2.7228444e-04 5.0678207e-08 8.8292463e-03 8.1324868e-04 9.8316193e-01
 6.8869148e-03 3.6302928e-05]",2021-05-16 20:40:36.053442
Neutral,4,"[6.4769707e-04 3.0646774e-07 8.9318585e-03 3.3292592e-02 9.0895075e-01
 4.8122358e-02 5.4539822e-05]",2021-05-16 20:40:36.138186
Neutral,4,"[4.9641458e-03 8.0502678e-06 1.7985104e-02 7.6824770e-04 9.4567180e-01
 3.0107785e-02 4.9491186e-04]",2021-05-16 20:40:36.219201
Neutral,4,"[2.0253152e-02 7.1002883e-06 4.1669283e-02 6.4126623e-04 8.7939107e-01
 5.4558650e-02 3.4794405e-03]",2021-05-16 20:40:36.297227
Neutral,4,"[7.6219384e-03 1.4893094e-07 2.7176173e-02 1.1194419e-02 8.6257416e-01
 9.1067500e-02 3.6562386e-04]",2021-05-16 20:40:36.383253
Happy,3,"[0.04759991 0.0099912  0.08833087 0.42868328 0.26896134 0.14457251
 0.01186086]",2021-05-16 20:40:36.746817
Neutral,4,"[0.08230004 0.00535733 0.05066685 0.09496073 0.39321253 0.3426551
 0.03084738]",2021-05-16 20:40:36.824109
Sad,5,"[0.03373071 0.00883399 0.03710982 0.22595687 0.3287031  0.34814903
 0.01751645]",2021-05-16 20:40:36.899629
Neutral,4,"[3.5003528e-02 3.4054718e-04 4.4357263e-02 1.1929870e-01 6.0319644e-01
 1.9118449e-01 6.6190693e-03]",2021-05-16 20:40:36.982132
Happy,3,"[0.04193264 0.00274074 0.04036572 0.38645026 0.2181932  0.27869242
 0.03162501]",2021-05-16 20:40:37.065170
Neutral,4,"[3.6449870e-03 1.5551825e-05 9.2470348e-03 7.1486540e-02 6.9227511e-01
 2.1164195e-01 1.1688841e-02]",2021-05-16 20:40:37.155812
Neutral,4,"[2.7936399e-03 1.9877243e-06 7.0999721e-03 5.2651628e-03 8.9807975e-01
 8.1260107e-02 5.4992936e-03]",2021-05-16 20:40:37.232831
Neutral,4,"[3.5656944e-03 3.1212394e-06 3.1209152e-02 6.5703294e-03 8.2960570e-01
 1.1554865e-01 1.3497354e-02]",2021-05-16 20:40:37.306920
Happy,3,"[0.04677161 0.00185926 0.04418894 0.39147404 0.18390056 0.32683694
 0.00496864]",2021-05-16 20:40:37.384818
Neutral,4,"[0.03498215 0.00310132 0.04628307 0.3631867  0.41001415 0.10116812
 0.04126456]",2021-05-16 20:40:37.467715
Neutral,4,"[6.39722720e-02 3.58003774e-04 3.38668227e-02 1.12252451e-01
 6.49852276e-01 1.18545756e-01 2.11523566e-02]",2021-05-16 20:40:37.545385
Neutral,4,"[1.7533781e-02 5.5010205e-06 8.7119434e-03 1.9442074e-02 7.4223435e-01
 2.1154892e-01 5.2342797e-04]",2021-05-16 20:40:37.614388
Neutral,4,"[1.45978155e-02 2.15117288e-05 1.00621395e-02 2.07413018e-01
 6.31265402e-01 1.29735902e-01 6.90423371e-03]",2021-05-16 20:40:37.697969
Neutral,4,"[5.1048703e-02 4.0640857e-04 4.0373903e-02 1.0708747e-02 6.6139072e-01
 2.3324327e-01 2.8282795e-03]",2021-05-16 20:40:37.778984
Sad,5,"[0.06816874 0.00060931 0.05744657 0.03386064 0.34669858 0.49087247
 0.00234372]",2021-05-16 20:40:37.861453
Neutral,4,"[0.02942862 0.00088447 0.0518785  0.00793934 0.84635943 0.05653031
 0.00697927]",2021-05-16 20:40:37.946461
Happy,3,"[0.02116435 0.00334873 0.20690647 0.5347421  0.0985572  0.11246591
 0.02281515]",2021-05-16 20:40:38.025033
Neutral,4,"[0.01768354 0.00511276 0.1132263  0.24432446 0.35999173 0.2544618
 0.00519942]",2021-05-16 20:40:38.098217
Neutral,4,"[4.8920624e-03 4.4105131e-05 1.2114311e-01 7.2290108e-02 6.3526297e-01
 1.6586529e-01 5.0229521e-04]",2021-05-16 20:40:38.172355
Neutral,4,"[1.3817225e-03 2.4652838e-08 9.5550166e-03 8.3956666e-02 8.8298154e-01
 2.1223010e-02 9.0205763e-04]",2021-05-16 20:40:38.414035
Neutral,4,"[4.6621069e-02 1.4449890e-04 1.4062154e-01 2.6282129e-01 4.1612631e-01
 1.3316327e-01 5.0205493e-04]",2021-05-16 20:40:38.488339
Neutral,4,"[2.2562955e-02 2.6204551e-05 9.3085282e-02 7.3264055e-02 6.2885082e-01
 1.8095164e-01 1.2590931e-03]",2021-05-16 20:40:39.481915
Neutral,4,"[6.1387252e-03 1.2123244e-04 7.0036709e-02 4.4070173e-02 7.3729783e-01
 1.3771172e-01 4.6236394e-03]",2021-05-16 20:40:39.765900
Neutral,4,"[5.3921384e-03 4.0882736e-05 4.2033143e-02 3.8356839e-03 7.9913026e-01
 1.4899887e-01 5.6897668e-04]",2021-05-16 20:40:40.021018
Neutral,4,"[0.0117649  0.00083247 0.07245381 0.00885309 0.8157197  0.08953791
 0.00083812]",2021-05-16 20:40:40.287388
Neutral,4,"[7.5311786e-03 1.6714817e-04 3.3837747e-02 7.5020972e-03 8.2213026e-01
 1.2757885e-01 1.2526924e-03]",2021-05-16 20:40:40.368389
Sad,5,"[0.01460753 0.0006303  0.08079881 0.01577787 0.39495835 0.48936084
 0.00386625]",2021-05-16 20:40:40.449495
Neutral,4,"[8.0535458e-03 3.3956801e-04 3.7036985e-02 9.0838462e-02 7.4023020e-01
 1.2281494e-01 6.8630284e-04]",2021-05-16 20:40:40.524900
Neutral,4,"[6.9702817e-03 2.3367455e-04 4.4869944e-02 1.0936119e-01 6.7271233e-01
 1.6533175e-01 5.2074424e-04]",2021-05-16 20:40:40.607584
Neutral,4,"[1.4374799e-03 8.2802271e-06 2.5087573e-02 6.0392950e-02 7.2175956e-01
 1.8577296e-01 5.5411886e-03]",2021-05-16 20:40:40.718609
Neutral,4,"[1.2627328e-04 4.7926125e-08 1.4299664e-02 8.4580109e-02 8.6172032e-01
 3.8991734e-02 2.8177488e-04]",2021-05-16 20:40:40.798912
Neutral,4,"[3.9024060e-03 1.4846651e-04 3.6006001e-01 8.7846339e-02 3.6203134e-01
 1.8526068e-01 7.5080578e-04]",2021-05-16 20:40:40.887184
Neutral,4,"[9.0002938e-04 3.6752567e-07 2.5792671e-02 8.9127861e-02 7.3342800e-01
 1.5014838e-01 6.0264149e-04]",2021-05-16 20:40:41.089092
Neutral,4,"[1.9845718e-03 7.3000962e-07 1.0730411e-02 9.4837651e-02 6.4370257e-01
 2.4779229e-01 9.5173490e-04]",2021-05-16 20:40:41.171947
Neutral,4,"[2.3579571e-04 4.7436748e-07 1.5273474e-02 3.2575774e-01 6.2781733e-01
 3.0091433e-02 8.2380377e-04]",2021-05-16 20:40:41.243961
Neutral,4,"[3.2733318e-03 2.3024868e-06 3.7553247e-02 1.9915505e-01 5.0444484e-01
 2.5498331e-01 5.8786530e-04]",2021-05-16 20:40:41.363448
Sad,5,"[0.11782908 0.00168032 0.21804433 0.01309723 0.14752415 0.500884
 0.00094099]",2021-05-16 20:40:42.702211
Sad,5,"[0.11101831 0.00827495 0.22866961 0.08643546 0.21413757 0.34901893
 0.00244513]",2021-05-16 20:40:42.787111
Sad,5,"[0.11260462 0.00885677 0.13420981 0.06490889 0.1330712  0.54218286
 0.00416588]",2021-05-16 20:40:42.867554
Sad,5,"[0.09415526 0.00334268 0.273055   0.08444605 0.15889108 0.37642717
 0.00968275]",2021-05-16 20:40:42.949576
Happy,3,"[0.03546325 0.00531888 0.10205329 0.45580775 0.12998056 0.25812322
 0.01325309]",2021-05-16 20:40:43.107207
Happy,3,"[0.06516556 0.00553808 0.16188611 0.3739313  0.15871899 0.2138102
 0.02094978]",2021-05-16 20:40:43.192263
